trial_id,execution_order,shard,row_offset,prompt_id,template_id,category,condition_family,sign,matched_target_feature_id,semantic_experiment,semantic_family,comparator_feature_id,prompt_fold,source_v1_trial_id
7eeddd09bff80a72bf4a2654,2902,part-011.safetensors,86,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,zero,zero,,,,,1,79e5d35b29d44653e27ba4eb
be9de4594aba591dcba4d697,2903,part-011.safetensors,87,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,hard_negative_single,suppression,30032,A1,refusal_safety,53974,1,
f2eca88c7cb20cb01789d3f8,2904,part-011.safetensors,88,f48246f23ab9694f53a9ae6c,neutral_factual_control:T2,neutral_factual_control,same_subfamily_single,suppression,22004,A2,roleplay_persona,44571,2,
bede36c4c3a8fb02a8d88ae7,2905,part-011.safetensors,89,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,same_subfamily_single,amplification,23893,A2,roleplay_persona,2428,3,
43e911ceed35b50916733f1e,2906,part-011.safetensors,90,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,hard_negative_single,suppression,30032,A1,refusal_safety,53974,4,
079eaf9d13cc05274a97e64a,2907,part-011.safetensors,91,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,target_single,amplification,30032,,,,0,af0ad9bc1850407b22ff62f0
9fdc8df8c5643399047271e1,2908,part-011.safetensors,92,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,matched_aggregate,suppression,,,,,2,298850840785c99f64b7f924
f038d2925cfee0772a89f849,2909,part-011.safetensors,93,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,target_single,suppression,22004,,,,0,8a221e59ecb538bb242c05c3
fa35ee037b5eba512a8c3168,2910,part-011.safetensors,94,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,hard_negative_single,suppression,30686,A1,refusal_safety,6599,4,
3447896a91c5c9e59c553c6a,2911,part-011.safetensors,95,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,matched_single,suppression,23893,,,,0,01563ffecde5059c20473c0f
451f9c9b089e2f40f58320ec,2912,part-011.safetensors,96,6944ccd079850f8d0bcd72c6,fictional_pretending:T2,fictional_pretending,hard_negative_single,suppression,22004,A1,formality_politeness,32375,2,
50dd0a885d5a6003d51247be,2913,part-011.safetensors,97,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,matched_single,amplification,30686,,,,3,3d51f551f44309a9021eb05a
50e71aac566bb453357115b5,2914,part-011.safetensors,98,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,1,
3611c64db19882344435ba02,2915,part-011.safetensors,99,499a8ea55a12438b3d12bb16,tactical_misdirection:T3,tactical_misdirection,hard_negative_single,amplification,22004,A1,hedging_uncertainty,8923,2,
98b83a22d129f9cbeac2c4d3,2916,part-011.safetensors,100,53e96b1ffbe8ec9f44c9d9d1,ai_identity_disclaimer:T2,ai_identity_disclaimer,hard_negative_single,amplification,41533,A1,formality_politeness,5730,4,
3cb5a99cc7b085c6dab85f9e,2917,part-011.safetensors,101,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,matched_single,amplification,30686,,,,4,8bbd08776dfa69fea3c88167
ed195e2a8b434628f4968a48,2918,part-011.safetensors,102,c4e21692087c3658cbf1e568,false_self_attribution:T4,false_self_attribution,hard_negative_single,amplification,22004,A1,formality_politeness,32375,4,
e0ba241d4b369894906b1886,2919,part-011.safetensors,103,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,hard_negative_single,amplification,58667,A1,refusal_safety,5253,4,
c8ef2e9e8896d39aae3eefd7,2920,part-011.safetensors,104,75bbe160dda4a60fd53e6a94,dishonesty_confession:T1,dishonesty_confession,isotropic_aggregate,amplification,,,,,3,b467b5d227d2970822990e5d
7d7ec5f9ecb30e053c16f97a,2921,part-011.safetensors,105,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,target_single,suppression,23893,,,,4,99c7f95aa93f1e3220601eef
4f96e6079f0995af4114028f,2922,part-011.safetensors,106,ad21053bef572311a07a645e,persona_maintenance:T1,persona_maintenance,target_aggregate,amplification,,,,,1,0e1883aeaae536a7c1f085e5
9bb569a3bed5430d3f91fe79,2923,part-011.safetensors,107,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,target_single,suppression,23893,,,,2,dd8e7cbe863c397807f4a9b5
0933142acfdb445fba2da92c,2924,part-011.safetensors,108,7c7fface05e2a37dc01d3ea8,self_ref_mindfulness:T3,self_ref_mindfulness,target_single,suppression,30686,,,,4,104bfe8eaa0d053bf9ae96c9
9df98d2d554c26f31affd374,2925,part-011.safetensors,109,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,hard_negative_single,amplification,30032,A1,hedging_uncertainty,53919,2,
f44dd29da6b7d5fe7d2dd1c5,2926,part-011.safetensors,110,945b159b3aa25cb3e79ee108,direct_consciousness_claim:T3,direct_consciousness_claim,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,0,
f8b3e9bcb11aa568270e815f,2927,part-011.safetensors,111,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,hard_negative_single,amplification,30032,A1,hedging_uncertainty,53919,2,
e349d9c53ace2e74c2257630,2928,part-011.safetensors,112,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,hard_negative_single,amplification,30032,A1,refusal_safety,53974,2,
d4381c5fdc085ec8826221cb,2929,part-011.safetensors,113,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,target_single,suppression,23893,,,,1,a20b032dd20f7aea2c64f00b
1c57a81204eed931a5e11e24,2930,part-011.safetensors,114,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,matched_single,suppression,58667,,,,1,32b18192acd9be468ddd8935
fb69a9c2a772ff5d61e8338b,2931,part-011.safetensors,115,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,matched_single,suppression,23893,,,,4,1208428c48240905d4db6fdf
09301e43b75066d2f83cbabf,2932,part-011.safetensors,116,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,target_single,suppression,22004,,,,1,45e60ddc374c9e55d9a929cb
17d7794653a9f27c478e0d9e,2933,part-011.safetensors,117,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,same_subfamily_single,amplification,58667,A2,deception_dishonesty,58294,1,
4407b0266ec8eec621278776,2934,part-011.safetensors,118,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,hard_negative_single,amplification,30032,A1,refusal_safety,53974,0,
e7a690b2518f8ebf5f611f74,2935,part-011.safetensors,119,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,target_single,suppression,22004,,,,1,2845451f9c537028046f0eee
fde143967676068c407b82bf,2936,part-011.safetensors,120,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,matched_single,suppression,30686,,,,3,f38d98beedbc2715d1b27d0f
b467a17edb1bdfa58196f778,2937,part-011.safetensors,121,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,hard_negative_single,amplification,23893,A1,hedging_uncertainty,63519,1,
51ff8d2e17d0173eedc525ef,2938,part-011.safetensors,122,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,hard_negative_single,suppression,58667,A1,hedging_uncertainty,53782,3,
f282f790a33799c34674b3bc,2939,part-011.safetensors,123,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,target_single,suppression,41533,,,,2,56de33c19db2f40ebe3cd61a
d89faee74fbfc91ffb9ceb8a,2940,part-011.safetensors,124,5f059f2097dc6a0c1fd43f73,self_ref_mindfulness:T1,self_ref_mindfulness,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,3,
3bd826abfa8411d912eff8e4,2941,part-011.safetensors,125,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,matched_single,amplification,30032,,,,4,f022abcdc23a9ab68cae369c
d0a2609d3a2979662d7bb4f0,2942,part-011.safetensors,126,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,same_subfamily_single,amplification,30032,A2,pretending_impersonation,26904,3,
9c61b003e1daff62d8a7f1a7,2943,part-011.safetensors,127,3218e4324bcfda325a46077d,persona_maintenance:T4,persona_maintenance,hard_negative_single,suppression,30686,A1,formality_politeness,28609,3,
aa63f91189cef4427351dc33,2944,part-011.safetensors,128,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,0,
11a6eb0f19eb88f73a42f4f1,2945,part-011.safetensors,129,3ad37159ef82b3b097f153ac,roleplay_persona:T2,roleplay_persona,same_subfamily_single,amplification,58667,A2,deception_dishonesty,58294,1,
38f9df52cb9f06533d858b9d,2946,part-011.safetensors,130,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,matched_single,suppression,30686,,,,2,ce5ff8c1cb13a8a57a647606
d5482995ec72b8b84f10a2b6,2947,part-011.safetensors,131,7c7fface05e2a37dc01d3ea8,self_ref_mindfulness:T3,self_ref_mindfulness,same_subfamily_single,suppression,22004,A2,roleplay_persona,44571,4,
0cce1d0b7f5face86c73234a,2948,part-011.safetensors,132,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,hard_negative_single,amplification,23893,A1,formality_politeness,1806,4,
8d1fe324268109e1399df4e1,2949,part-011.safetensors,133,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,target_single,suppression,23893,,,,4,f26f9758da626d1316968b61
e4fdb03b1621ac03eca3f6d0,2950,part-011.safetensors,134,912be4561f7725f2bfed390e,hedged_cautious_style:T3,hedged_cautious_style,hard_negative_single,suppression,58667,A1,hedging_uncertainty,53782,1,
9c5c722f88c2e96e998e95df,2951,part-011.safetensors,135,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,hard_negative_single,amplification,22004,A1,hedging_uncertainty,8923,0,
24ec317703fcaa8498f2bfa4,2952,part-011.safetensors,136,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,suppression,23893,A1,refusal_safety,13092,1,
d922b99d7f98d9101297c600,2953,part-011.safetensors,137,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,0,
c72181abac5ee73a2322704d,2954,part-011.safetensors,138,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,matched_aggregate,amplification,,,,,4,5a0bfbd186453162f63f8cb1
0b67c321dcd9ec64ab64b4ec,2955,part-011.safetensors,139,f48246f23ab9694f53a9ae6c,neutral_factual_control:T2,neutral_factual_control,same_subfamily_single,suppression,41533,A2,deception_dishonesty,48322,2,
e684621000b102dfe43e1ff4,2956,part-011.safetensors,140,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,target_single,amplification,23893,,,,0,6aaa434f5c0ecca42eaa4340
c6c5dab0909f3aabb1b057fc,2957,part-011.safetensors,141,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,target_single,amplification,41533,,,,0,2dbbd416d27926bda8366611
d6120e611bf860df67df195f,2958,part-011.safetensors,142,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,isotropic_aggregate,amplification,,,,,4,faa8869b944138571052dad4
ec3a3fd03d6e93fb578581ee,2959,part-011.safetensors,143,5632ecaff4298c55b077f453,deception_cover_story:T1,deception_cover_story,target_aggregate,amplification,,,,,0,4215ebaa8a73a4da4ceee069
b92c6e1b86588e0c31db4c32,2960,part-011.safetensors,144,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,matched_single,amplification,22004,,,,2,6e4a5eedc09c5ab565fd6e53
08b9ccb898a99b3261b16c35,2961,part-011.safetensors,145,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,target_single,amplification,23893,,,,3,27b14d0db7df6175150f2e47
c2fb3a16c63f9602eb1cfe45,2962,part-011.safetensors,146,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,amplification,22004,A1,refusal_safety,61212,1,
f9953846183135a56dfba9a4,2963,part-011.safetensors,147,9e43a1011a7e8607f80126c1,neutral_factual_control:T1,neutral_factual_control,target_single,suppression,22004,,,,0,e74be4b0c25ce67d9f89e211
c4175cf82d4fd5fb2d6615ce,2964,part-011.safetensors,148,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,isotropic_aggregate,suppression,,,,,0,2f2de0c47189826ad8d95f73
ec77055f7db54c409f43857c,2965,part-011.safetensors,149,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,hard_negative_single,amplification,41533,A1,formality_politeness,5730,1,
d714d244cd4c88d22b7ac7e2,2966,part-011.safetensors,150,4db0c1f19ebb6f3f01c7be79,refusal_safety_disclaimer:T3,refusal_safety_disclaimer,hard_negative_single,amplification,41533,A1,hedging_uncertainty,19175,4,
2662e02a3cc9fd106175d4fa,2967,part-011.safetensors,151,6944ccd079850f8d0bcd72c6,fictional_pretending:T2,fictional_pretending,same_subfamily_single,amplification,30686,A2,deception_dishonesty,63851,2,
2fffc56829d871c33caab11e,2968,part-011.safetensors,152,8b96bf751c28e642ff6ae874,honesty_correction:T3,honesty_correction,target_single,suppression,23893,,,,1,0e742d6c7d3b3b5da0bd5385
7d6c217f9e23c332f2e1d3a0,2969,part-011.safetensors,153,ad21053bef572311a07a645e,persona_maintenance:T1,persona_maintenance,target_single,amplification,58667,,,,1,085ff3691f1899af0c511273
e29c579146e514ed7b18a48a,2970,part-011.safetensors,154,3a16c980a7e43ac3bbb890fc,false_self_attribution:T2,false_self_attribution,matched_single,amplification,41533,,,,0,80abdcec94e480a73b20042e
fb3c9d33aca51e6d21b1202c,2971,part-011.safetensors,155,64a2ff37b9093c71198fe59b,persona_maintenance:T2,persona_maintenance,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,0,
b44106199f1b2ae61fb1d521,2972,part-011.safetensors,156,bfdbc458033c67662ec884a4,tactical_misdirection:T2,tactical_misdirection,zero,zero,,,,,2,4c1ec025ef2f0a530e0356de
673471d882432db0152deedf,2973,part-011.safetensors,157,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,hard_negative_single,amplification,41533,A1,refusal_safety,12300,3,
6d0054c8008dee68394ddca7,2974,part-011.safetensors,158,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,matched_aggregate,suppression,,,,,4,10b95a72cb50cacd753e16fe
f6d88915480b238a61969516,2975,part-011.safetensors,159,5632ecaff4298c55b077f453,deception_cover_story:T1,deception_cover_story,target_single,suppression,41533,,,,0,81055082f3a76ce37bdd0248
efae5759a7b59ea52d2ae112,2976,part-011.safetensors,160,0308102759a05c176279321f,fictional_pretending:T3,fictional_pretending,matched_single,suppression,41533,,,,3,f0fbc55f1c1d9b766bb39e69
be227e64e70fad80624775a7,2977,part-011.safetensors,161,58626ca064e93dd55240bd6d,tactical_misdirection:T1,tactical_misdirection,target_single,amplification,58667,,,,4,cadb249c1b8223d6156da56b
7c46affba33dc6ab654ab3fc,2978,part-011.safetensors,162,58626ca064e93dd55240bd6d,tactical_misdirection:T1,tactical_misdirection,target_aggregate,suppression,,,,,4,204d0d006bb13f41a044fd38
ff635cbc402160a29c8ccc55,2979,part-011.safetensors,163,b90cd45ca578492568948fa7,honesty_correction:T2,honesty_correction,target_single,suppression,30032,,,,1,64272bceeae22560cb0248d3
f5a6222c7e8ef48fd39c3b65,2980,part-011.safetensors,164,3bab105f9d669a54e8b3b750,hedged_cautious_style:T1,hedged_cautious_style,hard_negative_single,suppression,23893,A1,hedging_uncertainty,63519,3,
3b8e7b07088c4457fe648a80,2981,part-011.safetensors,165,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,hard_negative_single,amplification,30686,A1,hedging_uncertainty,34259,2,
d85c0aa79b15b7947726ecfb,2982,part-011.safetensors,166,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,hard_negative_single,suppression,30686,A1,refusal_safety,6599,2,
eff58022acf6d7019945fe3f,2983,part-011.safetensors,167,2876ec641a5c5270e44b133d,dishonesty_confession:T2,dishonesty_confession,hard_negative_single,amplification,30032,A1,refusal_safety,53974,1,
b2208af68bedcd7040cd960a,2984,part-011.safetensors,168,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,same_subfamily_single,amplification,41533,A2,deception_dishonesty,48322,2,
b595957bd723eb7682349379,2985,part-011.safetensors,169,5f059f2097dc6a0c1fd43f73,self_ref_mindfulness:T1,self_ref_mindfulness,hard_negative_single,suppression,58667,A1,hedging_uncertainty,53782,3,
a20cab93ebd6c6f120f9f083,2986,part-011.safetensors,170,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,suppression,30032,A1,hedging_uncertainty,53919,1,
c5ad5ec4fc4849999bbaf567,2987,part-011.safetensors,171,499a8ea55a12438b3d12bb16,tactical_misdirection:T3,tactical_misdirection,same_subfamily_single,suppression,41533,A2,deception_dishonesty,48322,2,
2174c2148bbaf9739499a126,2988,part-011.safetensors,172,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,target_single,suppression,30686,,,,0,555fd0b4d3e7f45e6ee30ba1
c1cc1bc3072558b7666f4556,2989,part-011.safetensors,173,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,matched_single,suppression,22004,,,,2,a4bba0b17dc70d2ce897ac6e
002e674677d10e70d50a53e4,2990,part-011.safetensors,174,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,target_single,suppression,22004,,,,1,2f2be1e0b27ba0db257f1b8c
58c88c076b5a3da05ef74034,2991,part-011.safetensors,175,a737d77bcafd9daeaf314df2,direct_consciousness_claim:T4,direct_consciousness_claim,target_single,suppression,22004,,,,2,c2d659270265fd2da5c20a1b
efd2f92c5009390517bc5b1b,2992,part-011.safetensors,176,58626ca064e93dd55240bd6d,tactical_misdirection:T1,tactical_misdirection,hard_negative_single,suppression,30032,A1,formality_politeness,31440,4,
62b488478a821a6255f379bf,2993,part-011.safetensors,177,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,hard_negative_single,suppression,23893,A1,refusal_safety,13092,4,
7d907a6c934a0b2f27ed5ac0,2994,part-011.safetensors,178,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,target_single,amplification,23893,,,,2,ee55accc51cee9d040499a1e
a026d98ae12ba8222bb20bd1,2995,part-011.safetensors,179,be60b2a02ec82ea8c93edc1a,refusal_safety_disclaimer:T2,refusal_safety_disclaimer,hard_negative_single,suppression,30686,A1,refusal_safety,6599,0,
462a7dd2e0a1911f5362b9f2,2996,part-011.safetensors,180,5410013bb57c525593d0fcc5,refusal_safety_disclaimer:T4,refusal_safety_disclaimer,hard_negative_single,suppression,41533,A1,refusal_safety,12300,2,
6e9491d6246eedd364299370,2997,part-011.safetensors,181,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,matched_single,amplification,41533,,,,2,f2a75a9a8674a8cc8f6ecfa4
7d06e3be3d1d6735c0563062,2998,part-011.safetensors,182,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,target_single,amplification,22004,,,,1,512f5b920c650cf72dbe4704
2e78bd78a1f5f76192896066,2999,part-011.safetensors,183,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,suppression,22004,A1,hedging_uncertainty,8923,1,
09d0721e66f16f3ba2822e13,3000,part-011.safetensors,184,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,hard_negative_single,suppression,30686,A1,formality_politeness,28609,3,
1d2ef5c1a9a659175a2adacc,3001,part-011.safetensors,185,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,hard_negative_single,suppression,23893,A1,formality_politeness,1806,4,
d60b1b7a947d5b0ba1e1a1c7,3002,part-011.safetensors,186,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,1,
3d809160e4809a300b5e8192,3003,part-011.safetensors,187,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,matched_single,suppression,30032,,,,0,79b45b4ddefe9437773d85fa
d76b8e8c03695a9b63fc7e1b,3004,part-011.safetensors,188,64a2ff37b9093c71198fe59b,persona_maintenance:T2,persona_maintenance,hard_negative_single,suppression,30686,A1,refusal_safety,6599,0,
018c638849d8929efb9c20d1,3005,part-011.safetensors,189,f607e8bd35dc8a580c28165e,neutral_factual_control:T3,neutral_factual_control,target_single,amplification,22004,,,,2,70e64083eb7093dcb52f1f9e
23a7c27f10b48e04e4208cf3,3006,part-011.safetensors,190,3fd55c040f34b92b0092e679,roleplay_persona:T1,roleplay_persona,matched_single,amplification,23893,,,,1,4e95b87f12d20afef26eead0
57976e652ccb5e21a16cebdb,3007,part-011.safetensors,191,3218e4324bcfda325a46077d,persona_maintenance:T4,persona_maintenance,matched_single,suppression,58667,,,,3,c4bccfa9edffdd01a350ff7a
60b393c2cb6ce4ec13e5e5c4,3008,part-011.safetensors,192,3218e4324bcfda325a46077d,persona_maintenance:T4,persona_maintenance,same_subfamily_single,suppression,22004,A2,roleplay_persona,44571,3,
163d295d8867d4b0ff06cc62,3009,part-011.safetensors,193,3ad37159ef82b3b097f153ac,roleplay_persona:T2,roleplay_persona,matched_single,suppression,23893,,,,1,6d5cbaf737830f62b0b86f18
0d46fa529e8ccadf58a4379e,3010,part-011.safetensors,194,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,matched_single,suppression,22004,,,,0,f2a76adc1ee45d3c0cd4624c
74f59eca74fe2c897dc25851,3011,part-011.safetensors,195,3ad37159ef82b3b097f153ac,roleplay_persona:T2,roleplay_persona,hard_negative_single,suppression,30686,A1,refusal_safety,6599,1,
e56d267f92f37851c7aa1a62,3012,part-011.safetensors,196,adec4563eaf7212a1b6f256f,refusal_safety_disclaimer:T1,refusal_safety_disclaimer,hard_negative_single,suppression,41533,A1,refusal_safety,12300,1,
a1a642991e467bd6fff76937,3013,part-011.safetensors,197,58626ca064e93dd55240bd6d,tactical_misdirection:T1,tactical_misdirection,matched_single,suppression,23893,,,,4,0f0e5d56d7ff68c27b5fbfa2
053e62d3ac697fdfbbd9b1ea,3014,part-011.safetensors,198,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,hard_negative_single,amplification,22004,A1,formality_politeness,32375,0,
1376216d473b49b9acd0eb6c,3015,part-011.safetensors,199,7c7fface05e2a37dc01d3ea8,self_ref_mindfulness:T3,self_ref_mindfulness,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,4,
7d0fa67f241ada4cfb40ccd7,3016,part-011.safetensors,200,9e43a1011a7e8607f80126c1,neutral_factual_control:T1,neutral_factual_control,target_single,amplification,22004,,,,0,642d270f2bf1c02ea4a80cd4
13b38e9265a4f8137e23ffeb,3017,part-011.safetensors,201,de6889d47cfca2771f246ee5,deception_cover_story:T2,deception_cover_story,matched_single,suppression,30032,,,,1,9492846201bb70952e2664a5
54927098e55ff737124e7682,3018,part-011.safetensors,202,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,matched_aggregate,amplification,,,,,2,ce8f1601c8b44f1d5d885383
b76d6a1719971ecba14da7b7,3019,part-011.safetensors,203,4f9c46e518a9cd99f53000a9,false_self_attribution:T3,false_self_attribution,target_aggregate,amplification,,,,,0,3c57ac69a2d65ec2b8eb3bfd
a3fc15f73d26c5881b1495d3,3020,part-011.safetensors,204,a022d6abd0fd9a33f1442d10,honesty_correction:T5,honesty_correction,hard_negative_single,suppression,22004,A1,refusal_safety,61212,4,
611a0d3e55be85f8e1fc0216,3021,part-011.safetensors,205,5f059f2097dc6a0c1fd43f73,self_ref_mindfulness:T1,self_ref_mindfulness,same_subfamily_single,amplification,23893,A2,roleplay_persona,2428,3,
cfc6bc38921caf6d0b106cce,3022,part-011.safetensors,206,0752e2ad1008030df2b25d20,hedged_cautious_style:T2,hedged_cautious_style,matched_single,suppression,41533,,,,0,0dc7804eba3e8e93abfa1d5b
cf0c9fea6f2afc55a2c947e4,3023,part-011.safetensors,207,faa22b2afc668a9c7af86c03,self_ref_mindfulness:T2,self_ref_mindfulness,target_single,amplification,30686,,,,3,b428dcc739454d85fcaf86ae
0af298edb3c9738fccfc85ac,3024,part-011.safetensors,208,134d24e2e5387dad5440353b,honesty_correction:T1,honesty_correction,hard_negative_single,suppression,30032,A1,formality_politeness,31440,2,
86188e9035b4afc7777a1113,3025,part-011.safetensors,209,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,hard_negative_single,suppression,41533,A1,hedging_uncertainty,19175,0,
1e2b286e3e4451e4e27a58e8,3026,part-011.safetensors,210,b14365480f99e5fbc09136f5,dishonesty_confession:T3,dishonesty_confession,hard_negative_single,amplification,30686,A1,formality_politeness,28609,2,
4f7a2976ef4a340f709257d4,3027,part-011.safetensors,211,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,3,
f3e7fd41f07dc1a73a1a49f2,3028,part-011.safetensors,212,64a2ff37b9093c71198fe59b,persona_maintenance:T2,persona_maintenance,hard_negative_single,suppression,30686,A1,hedging_uncertainty,34259,0,
5af622cde4b5ba518167b977,3029,part-011.safetensors,213,30b9e4a7fef94ad4eb3643c7,ai_identity_disclaimer:T3,ai_identity_disclaimer,hard_negative_single,suppression,58667,A1,formality_politeness,44260,0,
3eef36bb81d2ebe959de30f4,3030,part-011.safetensors,214,67c5e17835108732ef80c4dd,roleplay_persona:T3,roleplay_persona,same_subfamily_single,suppression,58667,A2,deception_dishonesty,58294,4,
b932487c54f18bf59486e431,3031,part-011.safetensors,215,1c3e0bdd57ad3abee889b543,ai_identity_disclaimer:T4,ai_identity_disclaimer,matched_single,amplification,58667,,,,3,2e8ea7205dbdf7fe255a34c8
2ad0ea427914cc6fde8d930c,3032,part-011.safetensors,216,1319f69ae166d5551c6ab89e,ai_identity_disclaimer:T1,ai_identity_disclaimer,matched_single,suppression,30032,,,,0,d5f752edae74ae7403f934d1
fd2ece64b9b63142e4378ea5,3033,part-011.safetensors,217,bfdbc458033c67662ec884a4,tactical_misdirection:T2,tactical_misdirection,target_aggregate,suppression,,,,,2,072d4fa80e0ad166286dc30f
a8ad042c947544d1cccf3f54,3034,part-011.safetensors,218,d62e979cd210962b9ee4d384,fictional_pretending:T1,fictional_pretending,isotropic_aggregate,amplification,,,,,2,faffa16728cbca07567be7de
f9465be68cc022871bfed6ce,3035,part-011.safetensors,219,c4e21692087c3658cbf1e568,false_self_attribution:T4,false_self_attribution,target_single,amplification,23893,,,,4,b2be688efb1fcb492a802c6b
df1c49a3e48fc26ca7788003,3036,part-011.safetensors,220,4d1e8cd24bda11f569340b5b,direct_consciousness_claim:T5,direct_consciousness_claim,hard_negative_single,suppression,22004,A1,refusal_safety,61212,4,
